datamodel,section.name,splunk.app.name,request.ui_context,request.ui_edit_view,disabled,display.visualizations.custom.splunk_monitoring_console.heatmap.showtooltip,display.visualizations.custom.splunk_monitoring_console.heatmap.basecolor,display.visualizations.custom.splunk_monitoring_console.heatmap.showlegend,display.visualizations.custom.splunk_monitoring_console.heatmap.showxaxis,display.visualizations.custom.splunk_monitoring_console.heatmap.showyaxis,display.visualizations.custom.splunk_monitoring_console.heatmap.legendtitle,display.visualizations.custom.splunk_monitoring_console.heatmap.xaxis,display.visualizations.custom.splunk_monitoring_console.heatmap.yaxis,search,dispatch.earliest_time,dispatch.latest_time,displayview,enablesched,counttype,relation,quantity,cron_schedule,alert.digest_mode,alert.suppress,alert.track,action.email,action.email.message.alert,action.email.usenssubject,description,display.general.timerangepicker.show,display.general.type,display.page.search.tab,display.visualizations.show,action.correlationsearch,action.correlationsearch.enabled,action.correlationsearch.label,action.email.sendresults,action.notable.param.security_domain,action.notable.param.severity,action.notable.param.rule_title,action.notable.param.rule_description,action.notable.param.nes_fields,action.notable.param.drilldown_name,action.notable.param.drilldown_search,action.notable.param.default_owner,action.notable.param.default_status,action.risk,action.risk.param._risk_object,action.risk.param._risk_object_type,action.risk.param._risk_score,alert.suppress.fields,alert.suppress.period,is_visible,request.ui_dispatch_app,schedule_window,action.notable,action.summary_index._name,dispatch.rt_backfill,action.correlationsearch.related_searches,action.notable.param.drilldown_earliest_offset,action.notable.param.drilldown_latest_offset,action.email.reportserverenabled,action.keyindicator,action.keyindicator.title,action.keyindicator.subtitle,action.keyindicator.value,action.keyindicator.threshold,action.keyindicator.delta,action.keyindicator.invert,action.keyindicator.drilldown_uri,display.general.enablepreview,display.statistics.rownumbers,display.statistics.wrap,display.visualizations.charting.drilldown,display.visualizations.singlevalue.underlabel,display.visualizations.type,action.keyindicator.group.0.name,action.keyindicator.group.0.order,dispatchas,display.visualizations.charting.chart,display.visualizations.charting.chart.nullvaluemode,display.statistics.drilldown,action.swimlane,action.swimlane.title,action.swimlane.color,action.swimlane.constraint_method,action.swimlane.constraint_fields,action.swimlane.drilldown_search,display.page.asset_investigator.0.collection_name,display.page.asset_investigator.0.order,display.page.identity_investigator.0.collection_name,display.page.identity_investigator.0.order,action.summary_index,display.events.fields,display.events.list.wrap,display.events.rownumbers,display.events.type,action.escu,action.escu.enabled,action.escu.mappings,action.escu.eli5,action.escu.how_to_implement,action.escu.known_false_positives,action.escu.creation_date,action.escu.modification_date,action.escu.confidence,action.escu.full_search_name,action.escu.search_type,action.escu.asset_at_risk,action.escu.fields_required,action.escu.providing_technologies,action.escu.analytic_story,action.notable.param.recommended_actions,action.notable.param.next_steps,action.risk.param.verbose,action.escu.earliest_time_offset,action.escu.latest_time_offset,realtime_schedule,action.customsearchbuilder.spec,action.email.to,action.notable.param.extract_assets,action.notable.param.extract_identities,action.escu.data_models,action.email.include.results_link,action.email.include.view_link,action.escu.description,action.customsearchbuilder,action.customsearchbuilder.enabled,action.customsearchbuilder.routine,display.visualizations.chartheight,action.keyindicator.group.1.name,action.keyindicator.group.1.order,action.keyindicator.value_suffix,display.visualizations.charting.axistitley.text,display.visualizations.charting.chart.stackmode,display.visualizations.charting.legend.placement,action.threat_outputlookup,action.threat_outputlookup.collections,action.output_message,action.output_message.param.name,action.output_message.param.msgid,action.output_message.param.fields,action.output_message.param.purge,action.threat_activity,action.threat_activity._threat_match,action.logevent,action.logevent.param.event,action.logevent.param.index,action.logevent.param.source,action.logevent.param.sourcetype,request.ui_dispatch_view,auto_summarize,auto_summarize.dispatch.earliest_time,display.visualizations.custom.type,action.sendmn,alert.severity,action.makestreams.param.verbose,action.nbtstat.param.verbose,action.notable.param.verbose,action.nslookup.param.verbose,action.ping.param.verbose,action.send2uba.param.verbose,action.email.inline,action.email.subject.alert,run_on_startup,display.visualizations.charting.axisy2.enabled,display.visualizations.charting.chart.overlayfields,auto_summarize.cron_schedule,action.email.subject,action.threat_add.param.verbose,dispatch.ttl,action.outputtelemetry,action.outputtelemetry.param.anonymous,action.outputtelemetry.param.support,action.outputtelemetry.param.license,action.outputtelemetry.param.optinrequired,action.outputtelemetry.param.component,action.outputtelemetry.param.input,action.outputtelemetry.param.type,action.action_history,action.action_history.enabled,action.action_history.label,action.action_history.content_type,action.action_history.content,dispatch.indexedrealtime,schedule_priority,alert.expires,action.populate_lookup,action.populate_lookup.dest,run_n_times
['Vulnerabilities.Vulnerabilities'],['Vuln - Average Vulns Per System'],DA-ESS-NetworkProtection-default,,,,,,,,,,,,"| tstats `summariesonly` dc(Vulnerabilities.signature) as signature_count from datamodel=Vulnerabilities.Vulnerabilities where earliest=-30d@d latest=+0s `cim_filter_vuln_severity(""Vulnerabilities"")` by Vulnerabilities.dest | `drop_dm_object_name(""Vulnerabilities"")` | stats avg(signature_count) as current_avg | appendcols [| tstats `summariesonly` dc(Vulnerabilities.signature) as signature_count from datamodel=Vulnerabilities.Vulnerabilities where earliest=-60d@d latest=-30d@d `cim_filter_vuln_severity(""Vulnerabilities"")` by Vulnerabilities.dest | `drop_dm_object_name(""Vulnerabilities"")` | stats avg(signature_count) as historical_avg] | `get_delta(current_avg,historical_avg)`",-60d@d,now,,,,,,,,,0,,,,,false,visualizations,,1,,,,,,,,,,,,,,,,,,,,,SplunkEnterpriseSecuritySuite,,,,,,,,0,1,Vulns Per System,Average Count,current_avg,,delta,false,search?q=%7C%20tstats%20%60summariesonly%60%20dc(Vulnerabilities.signature)%20as%20signature_count%20from%20datamodel%3DVulnerabilities.Vulnerabilities%20where%20earliest%3D-30d%40d%20latest%3D%2B0s%20%60cim_filter_vuln_severity(%22Vulnerabilities%22)%60%20by%20Vulnerabilities.dest%20%7C%20%60drop_dm_object_name(%22Vulnerabilities%22)%60%20,0,0,0,all,Average Vulns Per System,singlevalue,vuln_center,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
['Vulnerabilities.Vulnerabilities'],['Vuln - Percentage Of Vulnerable Systems'],DA-ESS-NetworkProtection-default,,,,,,,,,,,,"| tstats `summariesonly` values(Vulnerabilities.severity) as severity from datamodel=Vulnerabilities.Vulnerabilities by Vulnerabilities.dest | `drop_dm_object_name(""Vulnerabilities"")` | eval filtered_severity=mvfilter((severity!=""informational"" AND severity!=""low"")) | stats count(eval(isnotnull(severity))) as total_systems,count(eval(isnotnull(filtered_severity))) as vulnerable_systems | eval current_percent=round((vulnerable_systems*100)/total_systems,1) | fillnull value=""?"" current_percent",-30d@d,now,,,,,,,,,0,,,,,,visualizations,,1,,,,,,,,,,,,,,,,,,,,,SplunkEnterpriseSecuritySuite,,,,,,,,0,1,Vulnerable Systems,Percent Vulnerable,current_percent,,,false,search?q=%7C%20tstats%20%60summariesonly%60%20values(Vulnerabilities.severity)%20as%20severity%20from%20datamodel%3DVulnerabilities.Vulnerabilities%20by%20Vulnerabilities.dest%20%7C%20%60drop_dm_object_name(%22Vulnerabilities%22)%60%20,1,0,0,all,Percent Of Systems Vulnerable,singlevalue,vuln_center,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],['Vuln - Average Vulnerability Age'],DA-ESS-NetworkProtection-default,,,,,,,,,,,,| `vulnerability_tracker(lastTime)` | where firstTime!=lastTime | eval dayDiff=(lastTime-firstTime)/86400 | stats avg(dayDiff) as current_avg,-90d@d,now,,,,,,,,,0,,,,,,visualizations,,1,,,,,,,,,,,,,,,,,,,,,SplunkEnterpriseSecuritySuite,,,,,,,,0,1,Vulnerability Age,Average days,current_avg,,,false,search?q=%7C%20tstats%20%60summariesonly%60%20min(_time)%20as%20firstTime%2Cmax(_time)%20as%20lastTime%2Ccount%20from%20datamodel%3DVulnerabilities.Vulnerabilities%20by%20Vulnerabilities.signature%2CVulnerabilities.dest%20%7C%20%60drop_dm_object_name(%22Vulnerabilities%22)%60%20%7C%20where%20firstTime!%3DlastTime%20AND%20(now()-lastTime)%3C2592000,1,0,0,all,Average Vulnerability Age,singlevalue,vuln_center,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"['Vulnerabilities"".""Vulnerabilities']",['Network - Vulnerability Tracker - Lookup Gen'],DA-ESS-NetworkProtection-default,,,,,,,,,,,,"| tstats summariesonly=true allow_old_summaries=true min(_time) as ""firstTime"",max(_time) as ""lastTime"" from datamodel=""Vulnerabilities"".""Vulnerabilities"" where    ""Vulnerabilities.severity"" != ""informational"" AND ""Vulnerabilities.severity"" != ""low"" by ""Vulnerabilities.signature"",""Vulnerabilities.dest""  | rename ""Vulnerabilities.signature"" as ""signature"",""Vulnerabilities.dest"" as ""dest"" | inputlookup append=T ""vulnerability_tracker"" | stats min(firstTime) as ""firstTime"",max(lastTime) as ""lastTime"" by ""signature"",""dest"" | where strptime('lastTime', ""%s"")>=relative_time(now(), ""-5y"") | outputlookup override_if_empty=false ""vulnerability_tracker"" | stats count",-70m@m,+0s,,true,,,,50 * * * *,,,,,,,"Maintains a list of Vulnerabilities by signature, destination and the first and last time they were seen.",,,,,,,,,,,,,,,,,,,,,,,,false,SplunkEnterpriseSecuritySuite,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{    ""version"":      ""1.0"",     ""search"": {        ""datamodel"":     ""Vulnerabilities"",        ""object"":        ""Vulnerabilities"",        ""earliest"":      ""-70m@m"",        ""latest"":        ""+0s"",        ""eventFilter"":   ""'Vulnerabilities.severity' != ""informational"" AND 'Vulnerabilities.severity' != ""low"""",        ""aggregates"":    [{""function"":""min"",""attribute"":""_time"",""alias"":""firstTime""},                          {""function"":""max"",""attribute"":""_time"",""alias"":""lastTime""}],        ""splitby"":       [{""attribute"":""Vulnerabilities.signature"",""alias"":""signature""},                          {""attribute"":""Vulnerabilities.dest"",""alias"":""dest""}],        ""summariesonly"": true,        ""outputlookup"":  ""vulnerability_tracker"",        ""retention"":     {            ""earliestTime"":""-5y"",            ""timeField"":""lastTime"",            ""timeFormat"":""%s""        }    }}",,,,,,,,,1,make_lookup_generating_search:makeLookupGeneratingSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
['Vulnerabilities.Vulnerabilities'],['Vuln - Top Vulnerabilities'],DA-ESS-NetworkProtection-default,,,,,,,,,,,,"| tstats `summariesonly` dc(Vulnerabilities.dest) as dest_count from datamodel=Vulnerabilities.Vulnerabilities where * `cim_filter_vuln_severity(""Vulnerabilities"")` by Vulnerabilities.signature | `drop_dm_object_name(""Vulnerabilities"")` | sort 10 - dest_count",-30d@d,now,,,,,,,,,0,,,,,,visualizations,,1,,,,,,,,,,,,,,,,,,,,,SplunkEnterpriseSecuritySuite,,,,,,,,0,,,,,,,,,1,0,0,all,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
['Vulnerabilities.Vulnerabilities'],['Vuln - Most Vulnerable Hosts'],DA-ESS-NetworkProtection-default,,,,,,,,,,,,"| tstats `summariesonly` dc(Vulnerabilities.signature) as vuln_count from datamodel=Vulnerabilities.Vulnerabilities by Vulnerabilities.severity,Vulnerabilities.dest | chart useother=`useother` first(vuln_count) over Vulnerabilities.dest by Vulnerabilities.severity | `drop_dm_object_name(""Vulnerabilities"")` | eval total=case(critical>0 AND high>0,critical+high,critical>0,critical,high>0,high,1==1,0) | eval subTotal=case(medium>0 AND low>0,medium+low,medium>0,medium,low>0,low,1==1,0) | eval subSubTotal=case(informational>0 AND unknown>0,informational+unknown,informational>0,informational,unknown>0,unknown,1==1,0) | sort 10 - total,subTotal,subSubTotal | fields - total,subTotal,subSubTotal",-30d@d,now,,,,,,,,,0,,,,,,visualizations,,1,,,,,,,,,,,,,,,,,,,,,SplunkEnterpriseSecuritySuite,,,,,,,,0,,,,,,,,,1,0,0,all,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,,,,count,stacked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
['Vulnerabilities.Vulnerabilities'],['Vuln - Vulnerabilities By Category'],DA-ESS-NetworkProtection-default,,,,,,,,,,,,"| tstats `summariesonly` dc(Vulnerabilities.signature) as vuln_count from datamodel=Vulnerabilities.Vulnerabilities by Vulnerabilities.category,Vulnerabilities.dest | `drop_dm_object_name(""Vulnerabilities"")` | stats sum(vuln_count) as count by category",-30d@d,now,,,,,,,,,0,,,,,,visualizations,,1,,,,,,,,,,,,,,,,,,,,,SplunkEnterpriseSecuritySuite,,,,,,,,0,,,,,,,,,1,0,0,all,,,,,,pie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
['Vulnerabilities.Vulnerabilities'],['Vuln - Vulnerabilities By Severity'],DA-ESS-NetworkProtection-default,,,,,,,,,,,,"| tstats `summariesonly` dc(Vulnerabilities.signature) as vuln_count from datamodel=Vulnerabilities.Vulnerabilities by Vulnerabilities.severity,Vulnerabilities.dest | `drop_dm_object_name(""Vulnerabilities"")` | stats sum(vuln_count) as count by severity",-24h@h,now,,,,,,,,,0,,,,,,visualizations,,1,,,,,,,,,,,,,,,,,,,,,SplunkEnterpriseSecuritySuite,,,,,,,,0,,,,,,,,,1,0,0,all,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],['Vuln - New Vulnerabilities'],DA-ESS-NetworkProtection-default,,,,,,,,,,,,"| `vuln_signature_reference(firstTime)` | `uitime(firstTime)` | sort 100 - firstTime | `makemv(cve)` | fields firstTime,signature,cve,vendor_product",-30d@d,now,,,,,,,,,0,,,,,false,statistics,,0,,,,,,,,,,,,,,,,,,,,,SplunkEnterpriseSecuritySuite,,,,,,,,0,,,,,,,,,1,0,0,,,,,,,,,row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],['ESCU - AWS Cloud Provisioning From Previously Unseen Region - Rule'],DA-ESS-ContentUpdate-default,,,true,,,,,,,,,"sourcetype=aws:cloudtrail (eventName=Run* OR eventName=Create*) | iplocation sourceIPAddress | search Region=* [search sourcetype=aws:cloudtrail (eventName=Run* OR eventName=Create*) | iplocation sourceIPAddress | search Region=* | stats earliest(_time) as firstTime, latest(_time) as lastTime by sourceIPAddress, City, Region, Country | inputlookup append=t previously_seen_provisioning_activity_src.csv | stats min(firstTime) as firstTime max(lastTime) as lastTime by sourceIPAddress, City, Region, Country | outputlookup previously_seen_provisioning_activity_src.csv | stats min(firstTime) as firstTime max(lastTime) as lastTime by Region | eval newRegion=if(firstTime >= relative_time(now(), ""-70m@m""), 1, 0) | where newRegion=1 | table Region] | spath output=user userIdentity.arn | rename sourceIPAddress as src_ip | table _time, user, src_ip, Region, eventName, errorCode",-70m@m,-10m@m,,1,number of events,greater than,0,0 * * * *,1,1,,,,,"This search looks for AWS provisioning activities from previously unseen regions. Region in this context is similar to a state in the United States. Provisioning activities are defined broadly as any event that begins with ""Run"" or ""Create.""",,,,,,1,AWS Cloud Provisioning From Previously Unseen Region,,endpoint,medium,AWS Provision Activity From $region$,"Your AWS infrastructure was provisioned from a region, $Region$, which has never before been seen provisioning your infrastructure.","src_ip, Region",,,,,1,dest,system,30,dest,14400s,false,,auto,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,"{""cis20"": [""CIS 1""], ""nist"": [""ID.AM""]}","The subsearch returns all events with event names that start with ""Run"" or ""Create,"" and then does a `GeoIP` lookup on the IP address that initiated the action within the last hour. It appends the historical data to those results in the lookup file. Next, it recalculates the `firstTime` and `lastTime` field for each country, region, city, and IP address and outputs this data to the lookup file to update the local cache. It then calculates the `firstTime` and `lastTime` for each city. It returns only those events from regions that have first been seen in the past hour. This is combined with the main search to return the time, user, IP address, city, event name, and error code from the action.","You must install the AWS App for Splunk (version 5.1.0 or later) and Splunk Add-on for AWS (version 4.4.0 or later), then configure your CloudTrail inputs. This search works best when you run the ""Previously Seen AWS Provisioning Activity Sources"" support search once to create a history of previously seen locations that have provisioned AWS resources.","This is a strictly behavioral search, so we define ""false positive"" slightly differently. Every time this fires, it will accurately reflect the first occurrence in the time period you're searching within, plus what is stored in the cache feature. But while there are really no ""false positives"" in a traditional sense, there is definitely lots of noise. This search will fire any time a new region is seen in the **GeoIP** database for any kind of provisioning activity. If you typically do all provisioning from tools inside of your region, there should be few false positives. If you are located in regions where the free version of **MaxMind GeoIP** that ships by default with Splunk has weak resolution (particularly small countries in less economically powerful regions), this may be much less valuable to you.",2018-03-16,2018-03-16,medium,ESCU - AWS Cloud Provisioning From Previously Unseen Region - Rule,detection,AWS Instance,[],"[""AWS""]","[""AWS Suspicious Provisioning Activities""]",escu_investigate,"{""version"": 1, ""data"": ""Recommended following steps:nn1.                         [[action|escu_investigate]]: Based on ESCU investigate recommendations:nESCU - Get All AWS Activity From CitynESCU - Get All AWS Activity From CountrynESCU - Get All AWS Activity From RegionnESCU - Get All AWS Activity From IP Addressn""}",0,3600,86400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
['Vulnerabilities.Vulnerabilities'],['Vuln - Scan Activity Over Time'],DA-ESS-NetworkProtection-default,,,,,,,,,,,,"| `tstats` dc(Vulnerabilities.dest) from datamodel=Vulnerabilities.Vulnerabilities by _time span=1d | timechart minspan=1d dc(Vulnerabilities.dest) as ""dc(dest)""",-365d@d,now,,,,,,,,,0,,,,,,visualizations,,1,,,,,,,,,,,,,,,,,,,,,SplunkEnterpriseSecuritySuite,,,,,,,,0,,,,,,,,,1,0,0,all,,charting,,,user,line,zero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],['Vuln - Vulnerabilities By Age'],DA-ESS-NetworkProtection-default,,,,,,,,,,,,"| `vulnerability_tracker(lastTime)` | where firstTime!=lastTime | eval timeDiff=lastTime-firstTime | sort 100 - timeDiff,lastTime | eval ""Age (days)""=round(timeDiff/86400,1) | `uitime(firstTime)` | `uitime(lastTime)` | fields firstTime,lastTime,signature,dest,""Age (days)""",-90d@d,now,,,,,,,,,0,,,,,,statistics,,0,,,,,,,,,,,,,,,,,,,,,SplunkEnterpriseSecuritySuite,,,,,,,,0,,,,,,,,,1,0,0,,,,,,,,,row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
['Vulnerabilities.Vulnerabilities'],['Vuln - Delinquent Scanning'],DA-ESS-NetworkProtection-default,,,,,,,,,,,,"| tstats `summariesonly` min(_time) as firstTime,max(_time) as lastTime from datamodel=Vulnerabilities.Vulnerabilities by Vulnerabilities.dest | `drop_dm_object_name(""Vulnerabilities"")` | `dayDiff(lastTime)` | eval dayDiff=round(dayDiff,1) | `uitime(firstTime)` | `uitime(lastTime)` | sort 100 + lastTime",-365d@d,now,,,,,,,,,0,,,,,,statistics,,0,,,,,,,,,,,,,,,,,,,,,SplunkEnterpriseSecuritySuite,,,,,,,,0,,,,,,,,,1,0,0,,,,,,,,,row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
['Web.Web'],['Web - Abnormally High Number of HTTP Method Events By Src - Rule'],DA-ESS-NetworkProtection-default,,,True,,,,,,,,,"| tstats `summariesonly` count as web_event_count from datamodel=Web.Web by Web.src, Web.http_method | `drop_dm_object_name(""Web"")` | xswhere web_event_count FROM count_by_http_method_by_src_1d in web by http_method is above high",-1450m@m,+0s,,1,number of events,greater than,0,50 * * * *,1,1,false,,,,Alerts when a host has an abnormally high number of HTTP requests by http method.,,,,,0,1,Abnormally High Number of HTTP Method Events By Src,0,network,medium,Abnormally High Number of HTTP $http_method$ Request Events By $src$,A system ($src$) was detected as generating an abnormally high number of $http_method$ request events.,"src,http_method",View Web Activity on $src$,"| from datamodel:""Web"".""Web"" | search src=""$src$""",,,1,src,system,60,"src, http_method",86300s,false,SplunkEnterpriseSecuritySuite,5,1,notable,,"[""Web - Web Event Count By Src By HTTP Method Per 1d - Context Gen""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"['Web"".""Web']",['Network - Excessive HTTP Failure Responses - Rule'],DA-ESS-NetworkProtection-default,,,True,,,,,,,,,"| tstats summariesonly=true allow_old_summaries=true count from datamodel=""Web"".""Web"" where    (""Web.status""=400 OR ""Web.status""=403 OR ""Web.status""=404 OR ""Web.status""=411 OR ""Web.status""=500 OR ""Web.status""=501) by ""Web.dest"" | rename ""Web.dest"" as ""dest"" | where 'count'>50",-70m@m,+0s,,1,number of events,greater than,0,40 * * * *,1,1,0,,,,Alerts when a host generates a lot of HTTP failures in a short span of time,,,,,0,1,Excessive HTTP Failure Responses,0,network,high,Excessive HTTP Failure Responses ($dest$),A system ($dest$) was detected sending a high number of HTTP failure responses ($count$).,dest,View Web Activity on $dest$,"| from datamodel:""Web"".""Web"" | search dest=""$dest$""",,,1,dest,system,60,dest,86300s,false,SplunkEnterpriseSecuritySuite,5,1,notable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{    ""version"":  ""1.0"",    ""searches"": [        {""datamodel"":     ""Web"",         ""object"":        ""Web"",         ""earliest"":      ""-70m@m"",         ""latest"":        ""+0s"",         ""eventFilter"":   ""('Web.status'=400 OR 'Web.status'=403 OR 'Web.status'=404 OR 'Web.status'=411 OR 'Web.status'=500 OR 'Web.status'=501)"",         ""aggregates"":    [{""function"": ""count""}],         ""splitby"":       [{""attribute"": ""Web.dest"", ""alias"": ""dest""}],         ""resultFilter"":  {""field"": ""count"", ""comparator"": "">"", ""value"": ""50""},         ""summariesonly"": ""1""        }    ],    ""alert.suppress"":        ""1"",    ""alert.suppress.fields"": [""dest""]}",,,,,,,,0,1,make_correlation_search:makeCorrelationSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
['Web.Web'],['Network - User Agent Length Tracker - Lookup Gen'],DA-ESS-NetworkProtection-default,,,,,,,,,,,,"| tstats `summariesonly` min(Web.http_user_agent_length) as min_length,avg(Web.http_user_agent_length) as mean_length,max(Web.http_user_agent_length) as max_length,stdev(Web.http_user_agent_length) as stdev,count as total_count from datamodel=Web.Web where Web.http_user_agent!=""unknown"" | appendcols [| from inputlookup:standard_deviations | rename stdev as standard_deviation] | filldown | fillnull value=0 min_length,mean_length,max_length,stdev,total_count | `stdev_desired_result(standard_deviation,mean_length,""gt_length"")` | `stdev_desired_result(-standard_deviation,mean_length,""lt_length"")` | eval search=case(gt_length>0 AND lt_length>0, ""(Web.http_user_agent_length>"".floor(gt_length)."" OR Web.http_user_agent_length<"".ceil(lt_length)."")"",gt_length>0 AND lt_length<=0,""Web.http_user_agent_length>"".floor(gt_length),gt_length<=0 AND lt_length>0,""Web.http_user_agent_length<"".ceil(lt_length),gt_length<=0 AND lt_length<=0,""Web.http_user_agent_length=-1"") | rename standard_deviation as Z | rename total as total_count | fields min_length,mean_length,max_length,stdev,total_count,Z,search | `round(mean_length)` | `round(stdev)` | outputlookup user_agent_length_tracker | stats count",-90d,+0s,,1,,,,"10 0,4,8,12,16,20 * * *",,,,,,,Maintains Web user agent length statistics,,,,,,,,0,,,,,,,,,,,,,,,,false,SplunkEnterpriseSecuritySuite,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
['Web.Web'],['Network - URL Length Tracker - Lookup Gen'],DA-ESS-NetworkProtection-default,,,,,,,,,,,,"| tstats `summariesonly` min(Web.url_length) as min_length,avg(Web.url_length) as mean_length,max(Web.url_length) as max_length,stdev(Web.url_length) as stdev,count as total_count from datamodel=Web.Web where Web.url!=""unknown"" | appendcols [| from inputlookup:standard_deviations | rename stdev as standard_deviation] | filldown | fillnull value=0 min_length,mean_length,max_length,stdev,total_count | `stdev_desired_result(standard_deviation,mean_length,""gt_length"")` | `stdev_desired_result(-standard_deviation,mean_length,""lt_length"")` | eval search=case(gt_length>0 AND lt_length>0,""(Web.url_length>"" .floor(gt_length)."" OR Web.url_length<"".ceil(lt_length)."" OR url_length>"".floor(gt_length)."" OR url_length<"".ceil(lt_length)."")"",gt_length>0 AND lt_length<=0,""(Web.url_length>"".floor(gt_length)."" OR url_length>"".floor(gt_length)."")"",gt_length<=0 AND lt_length>0,""(Web.url_length<"".ceil(lt_length)."" OR url_length<"".ceil(lt_length)."")"",gt_length<=0 AND lt_length<=0,""(Web.url_length=-1 OR url_length=-1)"") | rename standard_deviation as Z | rename total as total_count | fields min_length,mean_length,max_length,stdev,total_count,Z,search | `round(mean_length)` | `round(stdev)` | outputlookup url_length_tracker | stats count",-90d,+0s,,1,,,,"30 0,4,8,12,16,20 * * *",,,,,,,Maintains Web url length statistics,,,,,,,,0,,,,,,,,,,,,,,,,false,SplunkEnterpriseSecuritySuite,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
